Date ID,Date (YYYY/MM/DD),Brisbane Average Temperature,Brisbane Gladstone Temperature,Brisbane PM10 Daily Average,Gladstone PM10 Daily Average,Brisbane PM2.5 Daily Average,Gladstone PM2.5 Daily Average,Brisbane NO2 Daily Average,Gladstone NO2 Daily Average,Brisbane CO Daily Average,Gladstone O3 Daily Average,Gladstone SO2 Daily Average,PM10 Safety Levels Brisbane,PM10 Safety Levels Gladstone,PM2.5 Safety Levels Brisbane,PM2.5 Safety Levels Gladstone,NO2 Safety Levels Brisbane,NO2 Safety Levels Gladstone,CO Safety Levels Brisbane,O3 Safety Levels Gladstone,SO2 Safety Levels Gladstone
18,2022-01-18,27.324999968210857,27.40833330154419,15.854166666666666,12.700000007947287,5.76666663090388,3.6499999947845936,0.005083333419558282,0.0015416667398919042,0.060000000055879354,0.010708333264725903,4.1666668645727135e-05,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
19,2022-01-19,26.91249990463257,27.041666666666668,14.71666661898295,12.145833333333334,5.354166686534882,3.0333332990606627,0.008083333319518715,0.0019166667431515332,0.08749999905315538,0.010166666742103795,0.0013749999925494194,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
20,2022-01-20,23.21666685740153,25.591666618982952,9.037499994039536,9.899999956289927,3.2583333204189935,4.041666694606344,0.009791666685487144,0.002125000076678892,0.10666666777494054,0.007666666739775489,0.0032916667308503142,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
21,2022-01-21,23.845833381017048,24.695833285649616,26.320833206176758,11.808333210647106,9.008333384990692,4.154166637609403,0.008166666787777407,0.001916666728599618,0.09041666681878269,0.009624999986651043,0.003416666673729196,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
22,2022-01-22,22.695833206176758,24.970833381017048,13.425000031789144,15.81250007947286,4.858333319425583,4.1791666628172,0.0070000000996515155,0.0015833333794338007,0.09874999926735957,0.010958333344509205,0.0023750000109430403,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
23,2022-01-23,23.654166618982952,24.641666650772095,9.120833337306976,8.395833373069763,3.2416666547457376,2.5083333253860474,0.0047500000218860805,0.0012916667280175413,0.0783333337555329,0.010749999899417162,0.0014583333540940657,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
24,2022-01-24,24.833333253860474,25.449999729792278,12.337500055631002,6.425000021855037,4.254166652758916,2.704166665673256,0.007208333350718021,0.0017500000637179862,0.09583333336437742,0.009333333272176484,0.0026666667157163224,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
25,2022-01-25,26.275000015894573,26.508333524068195,17.616666714350384,5.94166661798954,5.424999972184499,2.295833343329529,0.00983333345114564,0.002125000066977615,0.0987499993449698,0.011000000095615784,0.00016666667458290854,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
26,2022-01-26,23.81249992052714,27.154166618982952,11.191666722297668,4.8416666487852735,5.079166650772095,2.6458333348855376,0.006291666689018409,0.0014583333977498114,0.06041666648040215,0.009416666580364108,4.1666668645727135e-05,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
27,2022-01-27,24.629166841506958,25.212499777475994,14.762499928474426,6.8375000059604645,5.0583333770434065,2.7375000088165202,0.011500000138767064,0.0034583333811800307,0.11333333219711979,0.009749999968335032,0.0038333333941409364,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
28,2022-01-28,25.104166666666668,25.666666666666668,12.98333344856898,9.112500071525574,4.34166665871938,3.2500000139698386,0.007583333450990419,0.00195833338269343,0.10708333311292033,0.009166666694606343,0.002666666710865684,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
29,2022-01-29,25.33750009536743,26.041666587193806,20.987499912579853,14.787499984105429,6.233333388964335,3.095833307442566,0.005083333361350621,0.0015000000469929848,0.07791666655490796,0.007208333370120575,0.0018750000211487834,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
30,2022-01-30,26.050000111262005,26.287500143051147,14.541666706403097,16.349999984105427,5.57083327571551,4.312499995032947,0.003416666731936857,0.001750000049166071,0.05374999988513688,0.00995833333581686,0.0020416666860304153,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
31,2022-01-31,27.383333285649616,26.679166714350384,16.12916660308838,14.083333373069763,4.745833347241084,3.800000001055499,0.007291666717113306,0.002250000043810966,0.07958333349476258,0.008291666706403097,0.002333333400504974,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
32,2022-02-01,28.979166825612385,27.591666618982952,18.4958332379659,13.57916671037674,6.766666670640309,3.312499982615312,0.008291666667597989,0.0031250000805205977,0.09250000010554989,0.006208333356577593,0.00016666667458290854,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
33,2022-02-02,28.233333269755047,28.333333174387615,16.25000015894572,17.68750011920929,6.608333329359691,3.5833333345750966,0.01333333330694586,0.0022500000680641583,0.16166666693364581,0.006083333433101264,0.00016666667458290854,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
34,2022-02-03,25.550000111262005,26.795833269755047,10.270833392937979,10.94166668256124,3.7125000407298407,2.1875000155220428,0.010875000075126687,0.003916666760536221,0.13458333304151893,0.008958333385332177,0.001124999985525695,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
35,2022-02-04,23.6958331267039,26.041666666666668,15.487500150998434,12.866666634877523,5.162500023841858,0,0.010291666762592891,0.0022500000292590507,0.17541666639347872,0.015166666785565516,0.0018750000357006986,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
36,2022-02-05,22.583333333333332,24.895833253860474,21.24166675408681,25.708333253860474,7.5,0,0.006916666772061338,0.0017500000443154324,0.12124999923010667,0.012875000208926698,0.0017916666741560523,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
37,2022-02-06,22.24583347638448,24.47083346048991,16.02916669845581,19.579166611035664,5.895833363135655,0,0.004708333411448014,0.002083333364377419,0.09416666797672708,0.012250000106481215,0.0037916667157939323,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
38,2022-02-07,23.054166714350384,23.74583339691162,15.43750007947286,15.06250003973643,5.270833363135655,1.1625000222896535,0.009375000023283064,0.002333333424758166,0.12249999865889549,0.010666666668839753,0.002333333376251782,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
39,2022-02-08,23.37083339691162,24.262500047683716,21.5583332379659,22.61666675408681,7.279166678587596,4.362499989569187,0.008583333420877656,0.001958333397245345,0.10041666667287548,0.013958333487001559,0.0012500000060147916,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
40,2022-02-09,24.666666507720947,24.68750007947286,26.645833412806194,23.779166618982952,7.620833337306976,5.204166625936826,0.010625000150563816,0.002583333412379337,0.11166666665424903,0.01350000009794409,0.0005416666729918992,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
41,2022-02-10,25.09583346048991,25.041666666666668,18.025000015894573,18.229166666666668,5.8708333770434065,5.2541666602094965,0.013500000233761966,0.002541666734032333,0.12499999968955915,0.013583333231508732,0.0010416666967406247,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
42,2022-02-11,25.149999856948853,24.866666793823242,15.599999984105429,20.62916672229767,5.229166666666667,5.525000015894572,0.013958333370586237,0.0024166667086925977,0.13999999997516474,0.015875000002173085,0.0010000000183936208,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
43,2022-02-12,23.854166666666668,25.34166646003723,17.691666682561237,25.604166825612385,6.420833309491475,6.458333318432172,0.008958333365929624,0.0018333333767562483,0.11333333312844236,0.016666666720993817,0.002166666653162489,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
44,2022-02-13,23.52916669845581,24.849999984105427,20.675000031789143,24.833333174387615,7.741666654745738,7.408333366115888,0.004916666706170266,0.0012500000399692606,0.0791666666045785,0.01295833355591943,0.0034999999770661816,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
45,2022-02-14,22.366666714350384,24.03749990463257,15.56249996026357,16.949999928474426,5.966666668653488,4.341666618982951,0.010125000088009983,0.002291666697904778,0.12708333313154677,0.01229166662475715,0.004083333372060831,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
46,2022-02-15,22.87499992052714,24.72916642824809,26.487500031789143,23.095833381017048,9.533333361148834,6.070833340287209,0.010916666787428161,0.0022916667270086086,0.11999999964609742,0.009499999888551732,0.0033333333558402956,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
47,2022-02-16,24.02499993642171,24.587500015894573,20.045833508173626,14.437499955296516,6.945833345254262,4.962500023345153,0.010458333301357925,0.0036666667001554742,0.12083333233992259,0.008916666576017937,0.006500000109857258,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
48,2022-02-17,24.7541667620341,25.24166663487752,21.466666618982952,16.25416660308838,7.095833281675975,3.516666702926159,0.010583333360652128,0.0017500000588673477,0.16499999910593033,0.009291666637485227,0.0017916667129611596,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
49,2022-02-18,25.4916668732961,25.608333349227905,18.483333230018616,17.049999992052715,6.75000003973643,4.837499998509884,0.013041666708886623,0.0022500000680641583,0.1879166675110658,0.008499999913813857,0.0008333333438107123,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
50,2022-02-19,24.762500127156574,26.108333349227905,14.795833309491476,15.650000015894571,6.29583336909612,5.866666624943416,0.00841666670748964,0.002333333390803697,0.1587500007202228,0.009874999911213914,0.0007083333669773614,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
51,2022-02-20,24.320833285649616,25.670833428700764,12.179166634877523,13.512500047683716,5.004166632890701,4.737499997019768,0.004791666797245853,0.0015833333600312471,0.100833332631737,0.009083333270003399,0.002416666723244513,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
52,2022-02-21,25.320833444595337,25.729166825612385,15.808333357175192,14.179166754086813,5.700000027815501,3.666666721304258,0.00795833341544494,0.001875000064804529,0.15458333368102709,0.007458333469306429,0.003416666697982388,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
53,2022-02-22,24.799999952316284,26.37499984105428,14.72083326180776,16.491666396458943,5.620833337306976,4.766666690508525,0.008250000110516945,0.002000000051339157,0.1537499997454385,0.0061666667558408035,0.0043333333790845545,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
54,2022-02-23,24.37500007947286,26.425000031789143,11.262499968210856,10.57916663090388,4.300000001986821,3.42499997963508,0.008916666726387726,0.00195833338269343,0.12375000072643161,0.0051666667277459055,0.004375000071983474,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
55,2022-02-24,24.804166555404663,26.558333158493042,18.629166543483734,7.041666653007269,7.120833337306976,2.770833322467903,0.00474999996367842,0.001541666725339989,0.07833333328987162,0.007000000022041301,0.0003333333491658171,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
56,2022-02-25,23.224999984105427,26.299999952316284,15.649999916553497,6.9625000432133675,6.829166700442632,2.629166664245228,0.005500000062359807,0.002000000065891072,0.08666666666977108,0.010916666816531992,0.00037500001296090585,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
57,2022-02-26,22.18750015894572,25.524999856948853,13.104166825612387,13.412500030361116,5.879166662693024,3.162499977275729,0.005375000037020072,0.0016250000626314431,0.08291666621031861,0.014083333313465118,0.0011666666735739757,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
58,2022-02-27,20.679166475931805,25.949999968210857,3.574999993046125,12.56249996026357,1.391666665673256,6.499999971439441,0.005208333328482695,0.0042500001000007614,0.07333333285835882,0.020874999890414376,0.00604166675475426,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
59,2022-02-28,23.87916652361552,26.345833381017048,5.175000031789144,10.649999976158142,1.287500003973643,4.958333378968139,0.004625000030500814,0.0025416667243310562,0.0766666669708987,0.015666666673496366,0.0006666666983316342,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
60,2022-03-01,25.587500015894573,27.337499856948853,10.983333349227905,14.741666654745737,3.037499984105428,7.991666664679845,0.006041666730501068,0.004791666695382446,0.09916666662320495,0.021041666778425377,0.002541666709779141,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
61,2022-03-02,26.299999713897705,28.24999992052714,16.370833317438763,15.96666661898295,5.4541667103767395,7.137499928474426,0.008708333421964198,0.0022083334042690694,0.13249999952192107,0.013958333525806665,0.00016666667458290854,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
62,2022-03-03,23.524999777475994,29.8833331267039,17.416666746139526,29.55833339691162,6.033333321412404,6.9541666855414705,0.013874999975087121,0.0026666667545214295,0.14041666717578968,0.010458333437175801,0.0002500000118743628,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
63,2022-03-04,24.416666666666668,27.237500031789143,16.81249992052714,26.324999888737995,5.945833285649617,9.291666686534882,0.015041666803881526,0.0033333333897947646,0.1816666660209497,0.019083333550952375,0.00620833342448653,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
64,2022-03-05,25.887499888737995,27.229166507720947,12.56250003973643,20.758333285649616,4.8333333532015486,5.37500003973643,0.009458333370275795,0.004291666783198404,0.14791666499028602,0.017041666549630463,0.0028333333757473156,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
65,2022-03-06,25.845833381017048,29.270833492279053,14.662500023841858,21.833333651224773,6.599999964237213,7.779166673620542,0.009333333427396914,0.0024583333967408785,0.15416666585952044,0.008208333417618027,0.0002083333432286357,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
66,2022-03-07,25.145833412806194,26.72499990463257,16.750000198682148,16.95416651169459,5.0416666467984514,4.337500030795733,0.012166666720683375,0.003458333386030669,0.15124999855955443,0.015666666692898918,0.003416666673729196,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
67,2022-03-08,28.045833349227905,29.291666825612385,17.887500007947285,19.850000123182934,7.091666638851166,5.987500024338563,0.01633333321660757,0.003083333407024232,0.18750000093132257,0.005916666705161333,0.0002083333432286357,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
68,2022-03-09,28.06249992052714,28.59999990463257,19.49583339691162,16.17499981323878,7.545833359162013,4.879166692495346,0.017291666804036748,0.0026666667157163224,0.2233333334637185,0.005708333424990997,8.333333729145427e-05,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
69,2022-03-10,24.450000047683716,25.300000031789143,16.69166664282481,12.10833336909612,5.7083333532015486,3.5583333739389977,0.010791666611718634,0.006083333311835304,0.09875000004346172,0.017999999225139618,0.0020000000949949026,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
70,2022-03-11,23.16249990463257,24.854166746139526,13.612499912579855,14.091666688521704,4.808333297570546,3.5833333333333335,0.01037500014839073,0.003083333416725509,0.10791666712611914,0.015708332997746766,0.0017083334096241742,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
71,2022-03-12,22.979166666666668,24.84583346048991,12.929166714350382,17.920833269755047,4.404166683554649,3.983333354194959,0.008125000187040618,0.002000000051339157,0.11999999886999528,0.01237500001055499,0.004458333418976205,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
72,2022-03-13,23.287499984105427,24.37500007947286,13.03333322207133,16.17916663487752,4.59583334128062,2.699999999254942,0.007250000121227155,0.0013750000507570803,0.10791666603957613,0.013958333642221987,0.0021250000572763383,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
73,2022-03-14,23.5666667620341,24.25416660308838,14.600000023841858,17.795833468437195,4.395833293596904,3.8541666517655053,0.012916666707800081,0.001833333396158802,0.14166666753590107,0.013458333521460494,0.0013333333530075226,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
74,2022-03-15,23.1875,24.362500111262005,17.354166626930237,17.366666555404663,5.295833388964335,3.4999999764064946,0.014750000089406967,0.002125000086380169,0.14791666700815162,0.014625000262943407,0.001625000038378251,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
75,2022-03-16,23.824999809265137,24.087500015894573,16.86666663487752,16.016666690508526,5.362499952316284,3.7666666731238365,0.013000000229415795,0.00279166670225095,0.146250000068297,0.012708333553746343,0.004958333350562801,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
76,2022-03-17,24.699999968210857,24.579166571299236,15.987499952316284,15.479166746139526,5.2458333770434065,3.770833319363495,0.01154166681226343,0.001916666728599618,0.12874999983857074,0.013250000076368451,0.0013333333675594379,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
77,2022-03-18,24.24583347638448,25.170833428700764,17.241666674613953,17.12916672229767,6.0375000437100725,4.3208333266278105,0.011208333269072076,0.0016666667215758935,0.12333333337058623,0.01120833334668229,0.0017083333611177902,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
78,2022-03-19,24.06666660308838,24.733333349227905,17.07083336512248,19.299999912579853,6.04583336909612,4.420833353574078,0.009291666676290333,0.001583333369732524,0.11791666674738129,0.01400000008288771,0.003166666666705472,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
79,2022-03-20,23.87083339691162,23.92916663487752,17.583333392937977,18.150000135103863,6.399999976158142,4.404166616499424,0.006166666746139526,0.001708333395072259,0.07375000005898376,0.01466666670360913,0.002541666734032333,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
80,2022-03-21,23.96250009536743,24.5041667620341,21.854166666666668,19.14999981721242,7.029166718324025,4.295833356678486,0.011541666715250662,0.0027083334183165184,0.13208333449438214,0.01504166672627131,0.0020833333449748657,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
81,2022-03-22,24.349999984105427,24.612500031789143,20.21666646003723,20.116666595141094,6.954166670640309,4.845833311478297,0.012958333439504107,0.002875000068646235,0.13666666640589634,0.01833333335040758,0.0016250000044237822,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
82,2022-03-23,24.97083330154419,24.71250009536743,22.704166730244953,18.991666714350384,8.4874999721845,3.454166665673256,0.014208333333954215,0.0038333333698877445,0.15374999896933636,0.01662499989227702,0.0001250000059371814,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
83,2022-03-24,25.912499984105427,24.53333330154419,20.054166674613953,20.562499860922497,8.3250000278155,11.720833212137222,0.013458333424447725,0.004125000084362303,0.142499999065573,0.016333333478542045,0.0005416666923944528,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
84,2022-03-25,24.1833332379659,24.454166491826374,16.96666665871938,11.575000047683716,7.0416666467984514,3.708333337058624,0.015500000037718564,0.003500000098332142,0.1658333333519598,0.01399999992766728,0.003125000061118044,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
85,2022-03-26,22.920833428700764,24.74583347638448,9.345833281675974,11.354166686534882,3.7083333333333335,2.920833337431153,0.011250000020178655,0.001833333396158802,0.15375000021109977,0.014166666854483386,0.003458333400582584,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
86,2022-03-27,23.641666730244953,24.27916677792867,7.658333251873652,10.3125,2.945833332836628,3.395833369034032,0.006750000019868215,0.0017500000637179862,0.07666666666045785,0.011833333332712451,0.0031666667200624943,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
87,2022-03-28,20.958333333333332,24.43333339691162,6.63333335518837,8.095833395918211,2.720833328862985,3.1458333084980645,0.014208333217538893,0.005500000081762361,0.31791666545905173,0.011666666638726989,0.0044166666533177095,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
88,2022-03-29,21.72083322207133,25.62916644414266,5.8291666607062025,13.737500021855036,1.958333320915699,4.258333297756811,0.013666666471787417,0.008333333457509676,0.1600000006146729,0.01570833325968124,0.004916666696468989,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
89,2022-03-30,23.75000007947286,25.6208332379659,9.608333309491476,13.445833404858908,2.7708333233992257,3.187499980131785,0.009708333488864204,0.008208333301202705,0.12250000059915085,0.013166666583856568,0.004541666799923405,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
90,2022-03-31,24.99583339691162,26.15000009536743,10.408333321412405,15.679166734218597,2.870833322405815,3.829166661016643,0.013416666692743698,0.005291666728832449,0.1537500019185245,0.0189166667793567,0.001000000032945536,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
91,2022-04-01,23.27499993642171,24.579166889190674,17.066666682561237,17.945833360155422,5.583333293596904,4.808333386977513,0.01245833335754772,0.0020416667393874377,0.11583333307256301,0.016958333551883698,0.0015416667107880737,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
92,2022-04-02,23.270833333333332,24.662499984105427,14.866666754086813,20.266666531562805,5.6541666984558105,4.49166664481163,0.01137500007947286,0.0019166667431515332,0.1408333326689899,0.01679166693550845,0.002916666771246431,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
93,2022-04-03,24.416666746139526,25.050000190734863,13.908333420753479,18.824999888737995,5.933333337306976,4.945833325386047,0.0069583334649602575,0.002208333413970346,0.09208333290492494,0.01625000002483527,0.004541666635001699,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
94,2022-04-04,24.050000111262005,24.683333158493042,15.93749992052714,21.112500071525574,6.0083333651224775,4.879166632890701,0.014166666544042528,0.0025416667534348867,0.1383333350531757,0.01600000002266218,0.0034583333666281155,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
95,2022-04-05,24.158333381017048,24.454166571299236,16.612500071525574,16.34583326180776,6.833333313465118,4.654166671137015,0.014666666781219343,0.002125000066977615,0.15416666710128388,0.015291666806054613,0.001375000045906442,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
