Date ID,Date (YYYY/MM/DD),Hour (24:00),Brisbane Wind Direction (degN),Gladstone Wind Direction (degN),Brisbane Wind Speed Km/h,Gladstone Wind Speed Km/h,Brisbane Wind Std Deviation Km/h,Gladstone Wind Std Deviation Km/h
2099,2022-03-29,10:00:00,275,260,0.36000000536441806,13.679999828338623,1.0800000429153442,3.6
2100,2022-03-29,11:00:00,229,262,0.36000000536441806,14.4,1.0800000429153442,4.679999828338623
2101,2022-03-29,12:00:00,249,261,0,15.840000343322755,0.7200000107288361,5.039999914169312
2102,2022-03-29,13:00:00,242,258,0.36000000536441806,20.519999313354493,1.0800000429153442,5.760000085830689
2103,2022-03-29,14:00:00,213,261,3.6,22.319999313354494,2.1600000858306885,6.120000171661377
2104,2022-03-29,15:00:00,206,262,3.6,17.640000343322754,2.1600000858306885,5.760000085830689
2105,2022-03-29,16:00:00,222,254,0.7200000107288361,14.759999656677246,1.0800000429153442,3.9600000858306887
2106,2022-03-29,17:00:00,303,263,0.36000000536441806,12.240000343322754,0.7200000107288361,2.8800000429153445
2107,2022-03-29,18:00:00,314,271,0.36000000536441806,6.120000171661377,0.7200000107288361,1.0800000429153442
2108,2022-03-29,19:00:00,326,296,0.36000000536441806,3.6,0.7200000107288361,2.1600000858306885
2109,2022-03-29,20:00:00,280,283,0.36000000536441806,10.079999828338623,0.7200000107288361,2.519999957084656
2110,2022-03-29,21:00:00,261,287,0.36000000536441806,9.359999656677246,0.7200000107288361,2.1600000858306885
2111,2022-03-29,22:00:00,256,251,0,7.2,0.7200000107288361,1.4400000214576723
2112,2022-03-29,23:00:00,259,249,0.36000000536441806,9,1.0800000429153442,2.1600000858306885
2113,2022-03-30,00:00:00,321,279,0.36000000536441806,6.479999828338623,0.7200000107288361,2.1600000858306885
2114,2022-03-30,01:00:00,315,266,0.36000000536441806,9.359999656677246,1.0800000429153442,2.519999957084656
2115,2022-03-30,02:00:00,304,265,0.36000000536441806,13.679999828338623,1.0800000429153442,3.2399999141693114
2116,2022-03-30,03:00:00,280,263,0.7200000107288361,11.879999828338624,0.7200000107288361,3.2399999141693114
2117,2022-03-30,04:00:00,297,258,0.36000000536441806,10.8,1.0800000429153442,2.8800000429153445
2118,2022-03-30,05:00:00,277,274,0.7200000107288361,12.959999656677246,1.4400000214576723,3.2399999141693114
2119,2022-03-30,06:00:00,238,273,1.4400000214576723,12.6,1.8,2.8800000429153445
2120,2022-03-30,07:00:00,226,269,0.7200000107288361,14.040000343322754,1.4400000214576723,3.9600000858306887
2121,2022-03-30,08:00:00,272,266,0.7200000107288361,16.91999931335449,1.4400000214576723,4.679999828338623
2122,2022-03-30,09:00:00,288,254,1.0800000429153442,20.519999313354493,1.4400000214576723,5.760000085830689
2123,2022-03-30,10:00:00,268,254,1.0800000429153442,21.6,1.8,5.4
2124,2022-03-30,11:00:00,246,257,1.4400000214576723,21.959999656677248,1.8,6.120000171661377
2125,2022-03-30,12:00:00,254,257,1.8,21.6,2.1600000858306885,6.120000171661377
2126,2022-03-30,13:00:00,262,258,1.4400000214576723,21.240000343322755,2.1600000858306885,5.760000085830689
2127,2022-03-30,14:00:00,287,256,0.36000000536441806,20.519999313354493,1.8,6.120000171661377
2128,2022-03-30,15:00:00,216,257,0.36000000536441806,21.240000343322755,2.1600000858306885,5.760000085830689
2129,2022-03-30,16:00:00,226,253,1.0800000429153442,19.440000343322755,1.8,5.4
2130,2022-03-30,17:00:00,289,252,0.36000000536441806,13.679999828338623,1.0800000429153442,3.6
2131,2022-03-30,18:00:00,247,245,0.36000000536441806,7.9200001716613775,1.0800000429153442,2.519999957084656
2132,2022-03-30,19:00:00,234,253,0.7200000107288361,2.519999957084656,1.8,0.7200000107288361
2133,2022-03-30,20:00:00,215,258,0.36000000536441806,3.9600000858306887,1.0800000429153442,0.7200000107288361
2134,2022-03-30,21:00:00,222,257,0.7200000107288361,7.9200001716613775,1.4400000214576723,1.0800000429153442
2135,2022-03-30,22:00:00,265,259,0.7200000107288361,6.479999828338623,1.0800000429153442,0.7200000107288361
2136,2022-03-30,23:00:00,246,266,0.7200000107288361,6.479999828338623,1.0800000429153442,1.0800000429153442
2137,2022-03-31,00:00:00,223,261,0.36000000536441806,8.279999828338623,1.0800000429153442,1.0800000429153442
2138,2022-03-31,01:00:00,218,250,0.7200000107288361,5.4,1.4400000214576723,0.7200000107288361
2139,2022-03-31,02:00:00,223,258,0.7200000107288361,5.039999914169312,1.4400000214576723,0.7200000107288361
2140,2022-03-31,03:00:00,242,263,0.36000000536441806,6.8399999141693115,1.0800000429153442,0.7200000107288361
2141,2022-03-31,04:00:00,211,257,0.7200000107288361,6.479999828338623,1.0800000429153442,1.0800000429153442
2142,2022-03-31,05:00:00,223,252,1.0800000429153442,5.760000085830689,1.0800000429153442,0.7200000107288361
2143,2022-03-31,06:00:00,236,261,0.36000000536441806,8.279999828338623,1.0800000429153442,1.0800000429153442
2144,2022-03-31,07:00:00,229,252,0.7200000107288361,5.760000085830689,1.0800000429153442,1.4400000214576723
2145,2022-03-31,08:00:00,249,249,0.7200000107288361,8.640000343322754,1.4400000214576723,2.8800000429153445
2146,2022-03-31,09:00:00,218,253,1.0800000429153442,9.359999656677246,1.8,2.8800000429153445
2147,2022-03-31,10:00:00,214,249,5.760000085830689,7.9200001716613775,3.6,2.519999957084656
2148,2022-03-31,11:00:00,209,259,8.279999828338623,7.9200001716613775,3.9600000858306887,2.8800000429153445
2149,2022-03-31,12:00:00,215,247,6.120000171661377,5.760000085830689,3.6,2.519999957084656
2150,2022-03-31,13:00:00,209,239,7.2,4.320000171661377,3.6,2.519999957084656
2151,2022-03-31,14:00:00,210,57,6.120000171661377,7.9200001716613775,3.2399999141693114,3.6
2152,2022-03-31,15:00:00,210,39,7.2,6.120000171661377,3.6,3.2399999141693114
2153,2022-03-31,16:00:00,212,60,5.4,9,2.8800000429153445,3.2399999141693114
2154,2022-03-31,17:00:00,203,77,6.120000171661377,16.2,3.2399999141693114,2.8800000429153445
2155,2022-03-31,18:00:00,209,75,5.039999914169312,19.440000343322755,2.519999957084656,2.519999957084656
2156,2022-03-31,19:00:00,215,74,2.8800000429153445,15.480000686645509,1.8,2.1600000858306885
2157,2022-03-31,20:00:00,218,79,3.2399999141693114,12.240000343322754,1.8,2.1600000858306885
2158,2022-03-31,21:00:00,218,86,3.2399999141693114,14.759999656677246,1.8,2.519999957084656
2159,2022-03-31,22:00:00,216,83,3.6,14.759999656677246,2.519999957084656,2.519999957084656
2160,2022-03-31,23:00:00,216,76,3.9600000858306887,14.759999656677246,2.1600000858306885,2.519999957084656
2161,2022-04-01,00:00:00,213,87,3.6,8.640000343322754,2.1600000858306885,1.8
2162,2022-04-01,01:00:00,216,129,3.2399999141693114,12.959999656677246,2.1600000858306885,3.9600000858306887
2163,2022-04-01,02:00:00,212,129,3.2399999141693114,14.759999656677246,2.1600000858306885,3.6
2164,2022-04-01,03:00:00,222,126,3.6,11.159999656677247,2.1600000858306885,2.8800000429153445
2165,2022-04-01,04:00:00,215,123,3.6,16.559999656677245,2.519999957084656,3.6
2166,2022-04-01,05:00:00,218,123,2.8800000429153445,15.119999313354493,2.1600000858306885,3.6
2167,2022-04-01,06:00:00,224,132,2.519999957084656,12.240000343322754,1.8,3.2399999141693114
2168,2022-04-01,07:00:00,217,125,3.6,17.280000686645508,2.519999957084656,3.9600000858306887
2169,2022-04-01,08:00:00,212,124,3.9600000858306887,18.719999313354492,2.8800000429153445,4.679999828338623
2170,2022-04-01,09:00:00,215,123,1.8,18,1.8,4.320000171661377
2171,2022-04-01,10:00:00,202,104,2.519999957084656,20.159999656677247,2.1600000858306885,3.9600000858306887
2172,2022-04-01,11:00:00,213,86,1.4400000214576723,19.08000068664551,1.4400000214576723,3.9600000858306887
2173,2022-04-01,12:00:00,304,80,1.4400000214576723,20.88000068664551,1.4400000214576723,3.9600000858306887
2174,2022-04-01,13:00:00,191,73,2.1600000858306885,21.6,1.8,3.6
2175,2022-04-01,14:00:00,27,81,2.1600000858306885,26.280000686645508,2.1600000858306885,4.320000171661377
2176,2022-04-01,15:00:00,29,78,3.9600000858306887,28.08000068664551,2.1600000858306885,4.320000171661377
2177,2022-04-01,16:00:00,55,78,3.6,27,2.519999957084656,4.679999828338623
2178,2022-04-01,17:00:00,73,79,2.8800000429153445,23.400000000000002,2.1600000858306885,3.9600000858306887
2179,2022-04-01,18:00:00,86,81,2.519999957084656,24.119999313354494,1.4400000214576723,4.320000171661377
2180,2022-04-01,19:00:00,78,91,1.4400000214576723,21.6,1.0800000429153442,3.9600000858306887
2181,2022-04-01,20:00:00,62,83,1.0800000429153442,21.959999656677248,1.0800000429153442,4.320000171661377
2182,2022-04-01,21:00:00,99,86,1.4400000214576723,20.519999313354493,0.7200000107288361,3.6
2183,2022-04-01,22:00:00,73,84,1.4400000214576723,21.6,1.0800000429153442,3.9600000858306887
2184,2022-04-01,23:00:00,88,93,1.4400000214576723,15.119999313354493,1.0800000429153442,2.8800000429153445
2185,2022-04-02,00:00:00,107,135,1.4400000214576723,7.559999656677246,1.0800000429153442,1.8
2186,2022-04-02,01:00:00,166,131,1.4400000214576723,8.279999828338623,0.7200000107288361,2.1600000858306885
2187,2022-04-02,02:00:00,211,132,1.4400000214576723,8.640000343322754,0.7200000107288361,2.1600000858306885
2188,2022-04-02,03:00:00,189,149,1.4400000214576723,6.479999828338623,0.7200000107288361,2.1600000858306885
2189,2022-04-02,04:00:00,153,145,0.7200000107288361,6.8399999141693115,0.7200000107288361,1.8
2190,2022-04-02,05:00:00,212,140,1.4400000214576723,7.559999656677246,1.0800000429153442,2.1600000858306885
2191,2022-04-02,06:00:00,244,129,0.7200000107288361,10.440000343322755,0.7200000107288361,2.519999957084656
2192,2022-04-02,07:00:00,208,123,1.0800000429153442,11.879999828338624,1.0800000429153442,2.519999957084656
2193,2022-04-02,08:00:00,205,107,2.1600000858306885,13.320000171661377,1.4400000214576723,3.2399999141693114
2194,2022-04-02,09:00:00,36,99,0.7200000107288361,16.2,1.4400000214576723,3.6
2195,2022-04-02,10:00:00,35,98,0.7200000107288361,16.559999656677245,1.8,3.2399999141693114
2196,2022-04-02,11:00:00,60,81,0.36000000536441806,18,1.0800000429153442,3.6
2197,2022-04-02,12:00:00,26,79,3.2399999141693114,19.440000343322755,2.1600000858306885,3.9600000858306887
2198,2022-04-02,13:00:00,16,75,4.679999828338623,23.040000343322756,2.1600000858306885,3.6
2199,2022-04-02,14:00:00,13,75,4.679999828338623,22.319999313354494,2.519999957084656,3.9600000858306887
2200,2022-04-02,15:00:00,10,75,5.4,23.400000000000002,2.519999957084656,3.6
2201,2022-04-02,16:00:00,8,75,6.120000171661377,22.319999313354494,2.519999957084656,3.6
2202,2022-04-02,17:00:00,10,76,7.2,21.240000343322755,2.8800000429153445,3.6
2203,2022-04-02,18:00:00,11,78,5.039999914169312,22.68000068664551,2.519999957084656,3.6
2204,2022-04-02,19:00:00,9,83,3.6,21.240000343322755,1.4400000214576723,3.6
2205,2022-04-02,20:00:00,3,86,3.2399999141693114,20.88000068664551,1.4400000214576723,3.6
2206,2022-04-02,21:00:00,352,79,3.6,22.68000068664551,1.4400000214576723,3.2399999141693114
2207,2022-04-02,22:00:00,345,77,3.6,21.240000343322755,1.4400000214576723,3.2399999141693114
2208,2022-04-02,23:00:00,346,76,1.4400000214576723,19.440000343322755,1.4400000214576723,2.8800000429153445
2209,2022-04-03,00:00:00,327,80,1.8,16.91999931335449,1.0800000429153442,2.8800000429153445
2210,2022-04-03,01:00:00,313,103,0.36000000536441806,9.720000171661377,0.7200000107288361,2.1600000858306885
2211,2022-04-03,02:00:00,282,128,0.36000000536441806,8.279999828338623,0.7200000107288361,1.8
2212,2022-04-03,03:00:00,279,122,0.36000000536441806,9,0.7200000107288361,1.8
2213,2022-04-03,04:00:00,197,129,1.4400000214576723,6.8399999141693115,1.0800000429153442,1.8
2214,2022-04-03,05:00:00,203,122,1.4400000214576723,9,0.7200000107288361,1.8
2215,2022-04-03,06:00:00,218,123,1.4400000214576723,9.359999656677246,0.7200000107288361,2.1600000858306885
2216,2022-04-03,07:00:00,292,124,0.36000000536441806,11.159999656677247,0.7200000107288361,2.519999957084656
2217,2022-04-03,08:00:00,205,104,1.8,14.4,1.0800000429153442,2.8800000429153445
2218,2022-04-03,09:00:00,198,101,0.36000000536441806,18,1.0800000429153442,3.2399999141693114
2219,2022-04-03,10:00:00,16,98,1.4400000214576723,19.08000068664551,1.8,3.6
2220,2022-04-03,11:00:00,357,84,2.1600000858306885,20.519999313354493,1.8,4.320000171661377
2221,2022-04-03,12:00:00,15,83,4.679999828338623,19.8,2.519999957084656,3.6
2222,2022-04-03,13:00:00,21,83,5.4,19.8,2.8800000429153445,3.9600000858306887
2223,2022-04-03,14:00:00,14,80,6.479999828338623,19.440000343322755,3.2399999141693114,3.6
2224,2022-04-03,15:00:00,6,76,7.9200001716613775,20.159999656677247,2.8800000429153445,3.6
2225,2022-04-03,16:00:00,15,73,6.8399999141693115,20.519999313354493,3.2399999141693114,3.6
2226,2022-04-03,17:00:00,4,78,7.559999656677246,19.08000068664551,3.2399999141693114,3.6
2227,2022-04-03,18:00:00,7,77,6.479999828338623,18.719999313354492,2.8800000429153445,2.8800000429153445
2228,2022-04-03,19:00:00,8,79,5.039999914169312,18,2.1600000858306885,2.8800000429153445
2229,2022-04-03,20:00:00,9,82,4.320000171661377,17.280000686645508,2.1600000858306885,2.8800000429153445
2230,2022-04-03,21:00:00,5,84,5.039999914169312,14.759999656677246,2.1600000858306885,2.8800000429153445
2231,2022-04-03,22:00:00,346,92,2.8800000429153445,12.959999656677246,1.4400000214576723,2.519999957084656
2232,2022-04-03,23:00:00,355,117,2.8800000429153445,7.2,1.0800000429153442,1.4400000214576723
2233,2022-04-04,00:00:00,340,123,0.7200000107288361,7.559999656677246,0.7200000107288361,1.4400000214576723
2234,2022-04-04,01:00:00,212,125,0.7200000107288361,8.640000343322754,0.36000000536441806,1.8
2235,2022-04-04,02:00:00,116,127,1.4400000214576723,8.640000343322754,0.7200000107288361,1.8
2236,2022-04-04,03:00:00,351,134,0.36000000536441806,6.479999828338623,0.7200000107288361,1.8
2237,2022-04-04,04:00:00,226,148,1.0800000429153442,6.479999828338623,0.7200000107288361,2.1600000858306885
2238,2022-04-04,05:00:00,214,122,1.0800000429153442,9.720000171661377,0.7200000107288361,2.1600000858306885
2239,2022-04-04,06:00:00,183,131,1.8,9.359999656677246,1.0800000429153442,2.519999957084656
2240,2022-04-04,07:00:00,169,153,2.519999957084656,5.4,1.4400000214576723,2.519999957084656
2241,2022-04-04,08:00:00,160,114,3.2399999141693114,14.4,1.8,3.2399999141693114
2242,2022-04-04,09:00:00,178,103,3.2399999141693114,19.440000343322755,2.1600000858306885,3.2399999141693114
2243,2022-04-04,10:00:00,101,91,1.4400000214576723,20.159999656677247,1.8,3.9600000858306887
2244,2022-04-04,11:00:00,37,80,2.1600000858306885,18.719999313354492,1.8,4.320000171661377
2245,2022-04-04,12:00:00,21,70,2.8800000429153445,20.159999656677247,1.8,3.2399999141693114
2246,2022-04-04,13:00:00,14,70,3.2399999141693114,22.319999313354494,1.8,3.9600000858306887
2247,2022-04-04,14:00:00,13,70,3.6,23.400000000000002,1.8,3.9600000858306887
2248,2022-04-04,15:00:00,44,71,2.8800000429153445,23.040000343322756,2.1600000858306885,3.6
2249,2022-04-04,16:00:00,12,71,4.320000171661377,21.240000343322755,2.1600000858306885,3.6
2250,2022-04-04,17:00:00,20,75,3.6,19.8,1.8,3.2399999141693114
2251,2022-04-04,18:00:00,6,80,4.320000171661377,20.88000068664551,1.8,3.6
2252,2022-04-04,19:00:00,6,88,4.320000171661377,18.359999656677246,1.8,3.9600000858306887
2253,2022-04-04,20:00:00,4,107,3.6,14.4,1.4400000214576723,2.8800000429153445
2254,2022-04-04,21:00:00,351,116,3.9600000858306887,9,1.4400000214576723,1.8
2255,2022-04-04,22:00:00,335,127,1.4400000214576723,7.9200001716613775,1.0800000429153442,1.8
2256,2022-04-04,23:00:00,158,135,0.36000000536441806,7.559999656677246,0.7200000107288361,2.1600000858306885
2257,2022-04-05,00:00:00,184,133,0.7200000107288361,7.2,0.36000000536441806,1.8
2258,2022-04-05,01:00:00,196,146,1.4400000214576723,5.760000085830689,0.7200000107288361,1.8
2259,2022-04-05,02:00:00,230,134,0.7200000107288361,7.2,0.7200000107288361,2.1600000858306885
2260,2022-04-05,03:00:00,219,141,1.0800000429153442,6.479999828338623,0.7200000107288361,1.8
2261,2022-04-05,04:00:00,212,156,1.0800000429153442,6.120000171661377,1.0800000429153442,2.1600000858306885
2262,2022-04-05,05:00:00,231,179,1.0800000429153442,3.9600000858306887,1.0800000429153442,1.8
2263,2022-04-05,06:00:00,273,174,0.36000000536441806,3.2399999141693114,0.7200000107288361,1.8
2264,2022-04-05,07:00:00,213,139,1.4400000214576723,9,1.4400000214576723,2.8800000429153445
2265,2022-04-05,08:00:00,202,125,2.8800000429153445,9.359999656677246,1.8,2.8800000429153445
2266,2022-04-05,09:00:00,196,97,2.8800000429153445,12.959999656677246,1.8,2.8800000429153445
2267,2022-04-05,10:00:00,210,77,1.4400000214576723,18,1.0800000429153442,3.6
2268,2022-04-05,11:00:00,336,69,1.8,17.280000686645508,1.4400000214576723,2.8800000429153445
2269,2022-04-05,12:00:00,24,71,1.4400000214576723,18.719999313354492,1.8,2.8800000429153445
2270,2022-04-05,13:00:00,33,69,3.9600000858306887,20.88000068664551,2.519999957084656,3.2399999141693114
2271,2022-04-05,14:00:00,35,72,5.039999914169312,22.319999313354494,2.8800000429153445,3.2399999141693114
2272,2022-04-05,15:00:00,36,75,3.9600000858306887,22.68000068664551,2.519999957084656,3.9600000858306887
2273,2022-04-05,16:00:00,39,81,3.2399999141693114,25.91999931335449,2.1600000858306885,5.039999914169312
2274,2022-04-05,17:00:00,60,88,2.8800000429153445,26.640000343322754,2.1600000858306885,5.039999914169312
2275,2022-04-05,18:00:00,80,90,2.8800000429153445,25.2,1.8,5.039999914169312
2276,2022-04-05,19:00:00,85,97,2.1600000858306885,20.519999313354493,1.0800000429153442,3.9600000858306887
2277,2022-04-05,20:00:00,91,99,2.519999957084656,21.6,1.0800000429153442,3.6
2278,2022-04-05,21:00:00,89,102,2.519999957084656,17.280000686645508,1.0800000429153442,3.2399999141693114
2279,2022-04-05,22:00:00,93,120,1.8,9.720000171661377,1.0800000429153442,2.1600000858306885
2280,2022-04-05,23:00:00,133,124,1.0800000429153442,8.279999828338623,0.7200000107288361,1.8
2281,2022-04-06,00:00:00,184,131,1.4400000214576723,8.279999828338623,1.0800000429153442,1.8
2282,2022-04-06,01:00:00,196,132,1.8,10.440000343322755,0.7200000107288361,2.519999957084656
2283,2022-04-06,02:00:00,214,134,1.0800000429153442,9.359999656677246,0.7200000107288361,2.519999957084656
2284,2022-04-06,03:00:00,213,137,1.0800000429153442,9.359999656677246,0.7200000107288361,2.8800000429153445
2285,2022-04-06,04:00:00,226,142,1.4400000214576723,8.640000343322754,1.0800000429153442,2.519999957084656
2286,2022-04-06,05:00:00,222,140,1.4400000214576723,9,1.0800000429153442,2.1600000858306885
2287,2022-04-06,06:00:00,206,153,2.1600000858306885,7.2,1.4400000214576723,2.519999957084656
2288,2022-04-06,07:00:00,182,138,2.1600000858306885,11.159999656677247,1.4400000214576723,3.6
2289,2022-04-06,08:00:00,148,128,3.6,13.320000171661377,2.1600000858306885,3.6
2290,2022-04-06,09:00:00,169,108,4.679999828338623,16.2,2.8800000429153445,3.9600000858306887
2291,2022-04-06,10:00:00,101,98,3.6,19.08000068664551,2.519999957084656,3.9600000858306887
2292,2022-04-06,11:00:00,94,89,3.9600000858306887,19.08000068664551,2.8800000429153445,3.9600000858306887
2293,2022-04-06,12:00:00,88,83,4.679999828338623,18.719999313354492,3.2399999141693114,3.6
2294,2022-04-06,13:00:00,106,72,4.679999828338623,21.6,2.8800000429153445,3.6
2295,2022-04-06,14:00:00,115,81,4.679999828338623,25.91999931335449,2.8800000429153445,4.679999828338623
2296,2022-04-06,15:00:00,112,81,4.320000171661377,29.160001373291017,2.8800000429153445,4.679999828338623
2297,2022-04-06,16:00:00,126,83,5.039999914169312,31.319999313354494,3.2399999141693114,5.4
2298,2022-04-06,17:00:00,124,88,5.4,29.160001373291017,2.8800000429153445,5.4
2299,2022-04-06,18:00:00,117,94,4.679999828338623,30.960001373291018,2.519999957084656,4.679999828338623
2300,2022-04-06,19:00:00,126,99,2.519999957084656,26.640000343322754,1.4400000214576723,4.679999828338623
2301,2022-04-06,20:00:00,179,102,2.8800000429153445,27.359999656677246,1.8,4.320000171661377
2302,2022-04-06,21:00:00,195,106,2.519999957084656,24.119999313354494,1.4400000214576723,4.320000171661377
2303,2022-04-06,22:00:00,220,111,1.8,16.559999656677245,1.0800000429153442,3.6
2304,2022-04-06,23:00:00,218,150,1.8,7.2,1.4400000214576723,2.519999957084656
2305,2022-04-07,00:00:00,217,157,2.1600000858306885,6.120000171661377,1.4400000214576723,2.1600000858306885
2306,2022-04-07,01:00:00,214,151,1.8,7.2,1.4400000214576723,2.519999957084656
2307,2022-04-07,02:00:00,226,145,1.0800000429153442,9.720000171661377,1.0800000429153442,2.8800000429153445
2308,2022-04-07,03:00:00,224,141,1.8,10.079999828338623,1.4400000214576723,3.2399999141693114
2309,2022-04-07,04:00:00,215,136,2.8800000429153445,10.8,2.1600000858306885,2.8800000429153445
2310,2022-04-07,05:00:00,223,144,1.8,9.359999656677246,1.8,2.8800000429153445
2311,2022-04-07,06:00:00,221,152,2.1600000858306885,7.559999656677246,1.4400000214576723,2.8800000429153445
2312,2022-04-07,07:00:00,217,151,2.519999957084656,7.559999656677246,2.1600000858306885,3.2399999141693114
2313,2022-04-07,08:00:00,207,121,2.1600000858306885,15.840000343322755,1.8,3.9600000858306887
2314,2022-04-07,09:00:00,179,118,5.760000085830689,19.440000343322755,3.2399999141693114,4.679999828338623
2315,2022-04-07,10:00:00,164,107,6.479999828338623,18.719999313354492,3.6,4.679999828338623
2316,2022-04-07,11:00:00,153,94,5.760000085830689,21.240000343322755,3.2399999141693114,4.320000171661377
2317,2022-04-07,12:00:00,151,87,5.760000085830689,21.959999656677248,3.2399999141693114,4.679999828338623
2318,2022-04-07,13:00:00,125,87,6.120000171661377,23.75999965667725,3.9600000858306887,4.679999828338623
2319,2022-04-07,14:00:00,120,82,5.760000085830689,28.08000068664551,3.2399999141693114,4.679999828338623
2320,2022-04-07,15:00:00,124,84,5.039999914169312,29.160001373291017,3.2399999141693114,5.4
2321,2022-04-07,16:00:00,135,85,5.4,30.960001373291018,3.6,5.039999914169312
2322,2022-04-07,17:00:00,148,89,4.320000171661377,32.4,2.8800000429153445,5.760000085830689
2323,2022-04-07,18:00:00,155,95,2.8800000429153445,26.280000686645508,1.8,4.320000171661377
2324,2022-04-07,19:00:00,173,102,3.2399999141693114,23.400000000000002,1.8,3.9600000858306887
2325,2022-04-07,20:00:00,212,106,2.1600000858306885,18.359999656677246,1.0800000429153442,3.6
2326,2022-04-07,21:00:00,216,116,2.519999957084656,16.559999656677245,1.4400000214576723,3.2399999141693114
2327,2022-04-07,22:00:00,217,127,1.8,15.119999313354493,1.4400000214576723,3.2399999141693114
2328,2022-04-07,23:00:00,212,128,1.8,13.679999828338623,1.4400000214576723,3.2399999141693114
2329,2022-04-08,00:00:00,219,134,1.8,10.8,1.8,2.8800000429153445
2330,2022-04-08,01:00:00,212,135,1.8,9.359999656677246,1.8,2.519999957084656
2331,2022-04-08,02:00:00,218,134,2.1600000858306885,10.440000343322755,1.4400000214576723,2.8800000429153445
2332,2022-04-08,03:00:00,219,136,1.4400000214576723,10.079999828338623,1.4400000214576723,3.2399999141693114
2333,2022-04-08,04:00:00,217,139,2.1600000858306885,9.720000171661377,1.4400000214576723,2.8800000429153445
2334,2022-04-08,05:00:00,217,134,2.1600000858306885,11.159999656677247,1.8,2.8800000429153445
2335,2022-04-08,06:00:00,208,136,4.320000171661377,11.520000171661378,2.519999957084656,3.2399999141693114
2336,2022-04-08,07:00:00,206,129,2.8800000429153445,14.759999656677246,1.8,3.6
2337,2022-04-08,08:00:00,182,119,3.9600000858306887,21.6,2.8800000429153445,4.679999828338623
2338,2022-04-08,09:00:00,153,112,5.4,21.240000343322755,3.2399999141693114,4.679999828338623
2339,2022-04-08,10:00:00,150,100,6.479999828338623,25.2,3.2399999141693114,4.320000171661377
2340,2022-04-08,11:00:00,164,100,6.479999828338623,26.280000686645508,3.6,4.679999828338623
2341,2022-04-08,12:00:00,145,89,5.4,29.160001373291017,3.6,5.4
2342,2022-04-08,13:00:00,153,91,6.120000171661377,28.08000068664551,3.9600000858306887,5.4
2343,2022-04-08,14:00:00,134,86,5.4,31.68000068664551,3.2399999141693114,5.760000085830689
2344,2022-04-08,15:00:00,152,89,6.8399999141693115,31.68000068664551,3.9600000858306887,5.4
2345,2022-04-08,16:00:00,139,95,6.120000171661377,32.039998626708986,3.6,5.4
2346,2022-04-08,17:00:00,150,102,4.679999828338623,28.08000068664551,2.8800000429153445,4.679999828338623
2347,2022-04-08,18:00:00,143,103,3.6,27.719999313354492,2.1600000858306885,4.320000171661377
2348,2022-04-08,19:00:00,163,104,3.2399999141693114,27.359999656677246,2.1600000858306885,4.320000171661377
2349,2022-04-08,20:00:00,181,114,5.4,19.8,2.8800000429153445,4.320000171661377
2350,2022-04-08,21:00:00,188,114,6.479999828338623,18.719999313354492,3.2399999141693114,3.9600000858306887
2351,2022-04-08,22:00:00,169,125,3.6,16.559999656677245,2.1600000858306885,3.9600000858306887
2352,2022-04-08,23:00:00,212,125,2.8800000429153445,14.759999656677246,1.8,3.6
2353,2022-04-09,00:00:00,218,126,1.4400000214576723,16.559999656677245,1.4400000214576723,3.9600000858306887
2354,2022-04-09,01:00:00,224,125,1.8,15.840000343322755,1.4400000214576723,3.6
2355,2022-04-09,02:00:00,223,131,1.8,13.320000171661377,1.4400000214576723,3.2399999141693114
2356,2022-04-09,03:00:00,219,131,1.8,12.959999656677246,1.8,3.9600000858306887
2357,2022-04-09,04:00:00,213,135,1.8,12.959999656677246,1.8,3.6
2358,2022-04-09,05:00:00,213,126,1.8,16.559999656677245,1.4400000214576723,3.9600000858306887
2359,2022-04-09,06:00:00,215,126,2.519999957084656,15.480000686645509,1.8,3.6
2360,2022-04-09,07:00:00,223,125,2.1600000858306885,14.4,1.8,3.6
2361,2022-04-09,08:00:00,193,132,3.9600000858306887,12.240000343322754,2.1600000858306885,3.6
2362,2022-04-09,09:00:00,177,126,5.4,11.159999656677247,2.8800000429153445,3.2399999141693114
2363,2022-04-09,10:00:00,165,126,6.8399999141693115,14.759999656677246,3.6,3.6
2364,2022-04-09,11:00:00,164,124,5.760000085830689,14.040000343322754,3.2399999141693114,3.2399999141693114
2365,2022-04-09,12:00:00,134,140,5.760000085830689,10.079999828338623,3.6,3.2399999141693114
2366,2022-04-09,13:00:00,140,135,4.320000171661377,11.159999656677247,3.2399999141693114,3.2399999141693114
2367,2022-04-09,14:00:00,148,114,4.679999828338623,12.959999656677246,2.8800000429153445,3.2399999141693114
2368,2022-04-09,15:00:00,126,119,5.4,14.759999656677246,3.2399999141693114,3.6
2369,2022-04-09,16:00:00,132,127,3.6,14.4,2.1600000858306885,3.9600000858306887
2370,2022-04-09,17:00:00,142,135,2.519999957084656,11.879999828338624,1.8,3.2399999141693114
2371,2022-04-09,18:00:00,175,133,2.8800000429153445,12.6,1.8,3.2399999141693114
2372,2022-04-09,19:00:00,193,125,4.679999828338623,15.840000343322755,2.1600000858306885,3.9600000858306887
2373,2022-04-09,20:00:00,187,130,3.6,14.759999656677246,2.1600000858306885,3.9600000858306887
